,datetime,et,p,t,obs
378,1982-01-14,2.9698038e-05,0.0,-13.132863,1160.0
379,1982-01-15,4.3160933e-05,0.0,-6.5816092,897.0
380,1982-01-16,4.70897e-05,0.0,-5.2165194,743.0
381,1982-01-17,5.000908e-05,0.0,-4.3394666,653.0
382,1982-01-18,6.784735e-05,0.0,0.20297731,580.0
383,1982-01-19,5.887014e-05,0.0,-2.013673,525.0
384,1982-01-20,7.448461e-05,7.91743e-05,1.7337412,482.0
385,1982-01-21,7.851414e-05,0.00085050135,2.5568388,451.0
386,1982-01-22,7.600027e-05,0.002509602,1.9314543,425.0
387,1982-01-23,7.348229e-05,0.0004310106,1.3117013,428.0
388,1982-01-24,6.623261e-05,0.0,-0.38100097,520.0
389,1982-01-25,7.235434e-05,0.0027418816,0.8845976,568.0
390,1982-01-26,8.370694e-05,0.009513779,3.2946947,532.0
391,1982-01-27,7.285826e-05,0.0010071415,0.9216236,572.0
392,1982-01-28,7.483876e-05,0.0021815451,1.2418609,862.0
393,1982-01-29,9.5819836e-05,0.01017839,5.3551726,971.0
394,1982-01-30,9.78765e-05,0.0029960347,5.6146393,1170.0
395,1982-01-31,8.489366e-05,0.0016060009,3.2234423,1960.0
396,1982-02-01,0.0004291422,0.0,-2.4127533,2100.0
397,1982-02-02,0.00042696923,0.0,-2.5758922,1610.0
398,1982-02-03,0.00042392866,0.0,-2.7488942,1170.0
399,1982-02-04,0.00053263834,0.0,0.64681095,897.0
400,1982-02-05,0.0006311496,0.0,3.3990815,761.0
401,1982-02-06,0.0007224716,0.00011476721,5.5953236,660.0
402,1982-02-07,0.0007575929,0.0016140009,6.313209,605.0
403,1982-02-08,0.00064641354,0.000497812,3.5800426,579.0
404,1982-02-09,0.0006011034,0.0,2.2553356,597.0
405,1982-02-10,0.0006883323,0.0,4.44571,557.0
406,1982-02-11,0.00077989994,0.0,6.454652,492.0
407,1982-02-12,0.0007628575,0.0,5.9751005,452.0
408,1982-02-13,0.00079697085,0.0027101242,6.6374846,429.0
409,1982-02-14,0.00073295116,0.0045113782,5.161956,400.0
410,1982-02-15,0.0006340537,0.0031610744,2.659899,413.0
411,1982-02-16,0.0006144569,0.0,2.0582814,431.0
412,1982-02-17,0.00057406997,0.0,0.8232738,450.0
413,1982-02-18,0.0006376641,0.0,2.4985669,386.0
414,1982-02-19,0.00052325736,0.0,-0.7463714,349.0
415,1982-02-20,0.00049967534,0.0,-1.4953339,367.0
416,1982-02-21,0.00050283305,0.0,-1.4783051,335.0
417,1982-02-22,0.0004990816,0.0,-1.6670909,335.0
418,1982-02-23,0.00047483688,0.000937522,-2.4571502,309.0
419,1982-02-24,0.00048317987,0.0,-2.286323,302.0
420,1982-02-25,0.00044620695,0.0,-3.5201507,295.0
421,1982-02-26,0.0005069693,0.0,-1.7420908,276.0
422,1982-02-27,0.00060267444,0.0,0.7898733,272.0
423,1982-02-28,0.0008686188,0.0037866544,6.7690887,269.0
424,1982-03-01,0.0014505441,0.013246912,7.255719,267.0
425,1982-03-02,0.0012888762,0.0010510621,5.2089376,318.0
426,1982-03-03,0.0015395375,0.010663567,8.068302,512.0
427,1982-03-04,0.001227575,0.00080428395,4.233909,480.0
428,1982-03-05,0.0010651989,0.0,1.8151346,541.0
429,1982-03-06,0.0009771227,0.0,0.4310851,487.0
430,1982-03-07,0.00096993084,0.0,0.25177193,400.0
431,1982-03-08,0.0011937678,0.0,3.438212,350.0
432,1982-03-09,0.001347298,0.0,5.3526325,359.0
433,1982-03-10,0.0013998841,0.017650498,5.9012127,335.0
434,1982-03-11,0.0012417629,0.0011680118,3.8464904,499.0
435,1982-03-12,0.0012721046,0.005911265,4.157662,729.0
436,1982-03-13,0.0010916966,0.004467307,1.5792907,811.0
437,1982-03-14,0.0012841773,0.0,4.143607,774.0
438,1982-03-15,0.0016197558,0.00021918252,7.9003005,696.0
439,1982-03-16,0.0013898864,0.00847475,5.293825,587.0
440,1982-03-17,0.0013793022,0.0043954877,5.085309,523.0
441,1982-03-18,0.0012176152,0.00241225,2.9639544,624.0
442,1982-03-19,0.0013408631,0.0052487394,4.4655476,796.0
